state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
VIRGINIA	ACCOMACK COUNTY	1052	806	13	233	11553218.75
VIRGINIA	ALBEMARLE COUNTY	122	98	1	23	1215799.45
VIRGINIA	AMELIA COUNTY	11	10	0	1	116518.24
VIRGINIA	AMHERST COUNTY	79	68	0	11	1378892.27
VIRGINIA	APPOMATTOX COUNTY	9	9	0	0	256135.86
VIRGINIA	ARLINGTON COUNTY	116	57	1	58	355625.49
VIRGINIA	AUGUSTA COUNTY	175	134	1	40	1975011.51
VIRGINIA	BLAND COUNTY	52	39	0	13	656857.23
VIRGINIA	BOTETOURT COUNTY	292	255	1	36	4472935.46
VIRGINIA	BUCKINGHAM COUNTY	11	7	0	4	25511.29
VIRGINIA	CHARLES CITY COUNTY	7	4	0	3	42606.19
VIRGINIA	CULPEPER COUNTY	27	19	1	7	401227.36
VIRGINIA	DICKENSON COUNTY	112	77	0	35	430660.97
VIRGINIA	DINWIDDIE COUNTY	2	1	0	1	11979.14
VIRGINIA	FAIRFAX COUNTY	912	566	16	330	10597991.78
VIRGINIA	FAUQUIER COUNTY	10	5	1	4	89751.03
VIRGINIA	FLUVANNA COUNTY	22	16	0	6	254813.08
VIRGINIA	GOOCHLAND COUNTY	10	10	0	0	129252.4
VIRGINIA	GREENSVILLE COUNTY	14	6	1	7	32205.39
VIRGINIA	HANOVER COUNTY	25	13	1	11	258262.98
VIRGINIA	HENRICO COUNTY	236	185	0	51	2978969.66
VIRGINIA	ISLE OF WIGHT COUNTY	164	123	0	41	4823492.52
VIRGINIA	JAMES CITY COUNTY	339	290	1	48	6204794.05
VIRGINIA	KING AND QUEEN CO	22	15	1	6	584113.3
VIRGINIA	KING GEORGE COUNTY	6	4	0	2	46101.23
VIRGINIA	KING WILLIAM COUNTY	84	75	0	9	2324133.56
VIRGINIA	LOUDOUN COUNTY	126	85	1	40	1793622.27
VIRGINIA	MATHEWS COUNTY	1176	995	7	174	20547843.19
VIRGINIA	NEW KENT COUNTY	29	25	0	4	488862.33
VIRGINIA	NOTTOWAY COUNTY	1	1	0	0	1407.71
VIRGINIA	PATRICK COUNTY	41	31	0	10	941702.81
VIRGINIA	PITTSYLVANIA COUNTY	35	29	0	6	549940.18
VIRGINIA	PRINCE GEORGE COUNTY	25	13	1	11	213247.13
VIRGINIA	PRINCE WILLIAM COUNTY	367	239	0	128	4699259.99
VIRGINIA	RAPPAHANNOCK COUNTY	2	1	0	1	4167.84
VIRGINIA	ROANOKE COUNTY	517	403	9	105	4968716.58
VIRGINIA	ROCKBRIDGE COUNTY	358	301	0	57	5413341.91
VIRGINIA	SHENANDOAH COUNTY	213	194	0	19	5878310.3
VIRGINIA	SMYTH COUNTY	154	109	0	45	1214230.76
VIRGINIA	SOUTHAMPTON COUNTY	77	70	0	7	2877110.24
VIRGINIA	SPOTSYLVANIA COUNTY	16	9	0	7	61839.76
VIRGINIA	STAFFORD COUNTY	98	62	0	36	776774.2
VIRGINIA	WYTHE COUNTY	15	9	1	5	91686.79
VIRGINIA	YORK	4133	3727	18	388	71114190.5
WASHINGTON	JEFFERSON COUNTY	43	27	0	16	359943.43
WASHINGTON	BENTON COUNTY	97	73	0	24	1223684.25
WASHINGTON	CLARK COUNTY	197	145	0	52	2844641.23
WASHINGTON	COLUMBIA COUNTY	39	26	0	13	149300.38
WASHINGTON	FRANKLIN COUNTY	1	0	0	1	0
WASHINGTON	GRANT COUNTY	14	4	0	10	13300.68
WASHINGTON	LINCOLN COUNTY	12	8	0	4	101510.59
WASHINGTON	ADAMS COUNTY	5	4	0	1	27217.69
WASHINGTON	DOUGLAS COUNTY	3	3	0	0	20029.18
WASHINGTON	GARFIELD COUNTY	2	1	0	1	94.98
WASHINGTON	SAN JUAN COUNTY	4	2	0	2	26407.09
WASHINGTON	PIERCE COUNTY	900	731	1	168	20345774.62
WASHINGTON	MASON COUNTY	236	197	0	39	3914040.74
WASHINGTON	LEWIS COUNTY	1965	1758	7	200	76253444.87
WASHINGTON	STEVENS COUNTY	11	6	0	5	50605.99
WASHINGTON	THURSTON COUNTY	298	239	2	57	4241249.18
WASHINGTON	ASOTIN COUNTY	3	3	0	0	15664.29
WASHINGTON	CHELAN COUNTY	135	88	1	46	1085964.2
WASHINGTON	CLALLAM COUNTY	103	56	0	47	1087155.03
WASHINGTON	COWLITZ COUNTY	533	433	0	100	10886145.61
WASHINGTON	FERRY COUNTY	2	1	0	1	11770.96
WASHINGTON	GRAYS HARBOR COUNTY	586	450	1	135	6772676.75
WASHINGTON	ISLAND COUNTY	186	130	0	56	1753992.6
WASHINGTON	KING COUNTY	2812	2304	3	505	49455304.24
WASHINGTON	KITSAP COUNTY	116	64	0	52	1734242.29
WASHINGTON	KITTITAS COUNTY	245	192	2	51	2634622.52
WASHINGTON	KLICKITAT COUNTY	24	22	0	2	309680.92
WASHINGTON	MASON	1	1	0	0	728.4
WASHINGTON	OKANOGAN COUNTY	61	40	0	21	382198.27
WASHINGTON	PACIFIC COUNTY	196	145	0	51	2705575.18
WASHINGTON	PEND OREILLE COUNTY	90	81	0	9	1315560.83
WASHINGTON	SKAGIT COUNTY	1100	883	0	217	12252565.74
WASHINGTON	SKAMANIA COUNTY	81	74	0	7	1369853.58
WASHINGTON	SNOHOMISH COUNTY	1672	1384	1	287	26734055.04
WASHINGTON	SPOKANE COUNTY	38	24	0	14	497788.32
WASHINGTON	WAHKIAKUM COUNTY	93	77	2	14	1754299.08
WASHINGTON	WALLA WALLA COUNTY	61	47	0	14	714203.1
WASHINGTON	WHATCOM COUNTY	481	377	1	103	6819084.13
WASHINGTON	WHITMAN COUNTY	53	37	0	16	474531.99
WASHINGTON	YAKIMA COUNTY	275	205	0	70	1830880.5
WEST VIRGINIA	BARBOUR COUNTY	364	283	0	81	3528412.84
WEST VIRGINIA	CALHOUN COUNTY	284	227	0	57	2324630.17
WEST VIRGINIA	JACKSON COUNTY	271	245	0	26	3213409.6
WEST VIRGINIA	JEFFERSON COUNTY	147	120	0	27	2332216.95
WEST VIRGINIA	MARION COUNTY	318	255	1	62	4144687.91
WEST VIRGINIA	MARSHALL COUNTY	468	401	1	66	3186990.92
WEST VIRGINIA	MONROE COUNTY	24	20	0	4	271135.21
WEST VIRGINIA	MORGAN COUNTY	219	199	0	20	3174246.54
WEST VIRGINIA	--------------------------------	1	1	0	0	25745.71
WEST VIRGINIA	BOONE COUNTY	464	400	0	64	3052331.39
WEST VIRGINIA	CLAY COUNTY	22	18	0	4	91675.31
WEST VIRGINIA	GRANT COUNTY	153	127	0	26	3002225.55
WEST VIRGINIA	LINCOLN COUNTY	281	221	0	60	3539983.46
WEST VIRGINIA	LOGAN COUNTY	2325	1923	1	401	30817931.42
WEST VIRGINIA	RANDOLPH COUNTY	516	434	1	81	4558896.42
WEST VIRGINIA	MINERAL COUNTY	191	155	0	36	1485950.12
WEST VIRGINIA	PUTNAM COUNTY	191	161	1	29	1324129.85
WEST VIRGINIA	TAYLOR COUNTY	49	32	1	16	338199
WEST VIRGINIA	FAYETTE COUNTY	262	216	1	45	2003906.23
WEST VIRGINIA	GILMER COUNTY	463	401	0	62	5324230.59
WEST VIRGINIA	WAYNE COUNTY	370	300	0	70	2560627.8
WEST VIRGINIA	HANCOCK COUNTY	220	195	0	25	2758989.78
WEST VIRGINIA	MASON COUNTY	169	147	0	22	1124880.73
WEST VIRGINIA	MERCER COUNTY	405	336	0	69	3819520.5
WEST VIRGINIA	HARRISON COUNTY	766	631	3	132	5370324.57
WEST VIRGINIA	OHIO COUNTY	2950	2687	0	263	26310964.3
WEST VIRGINIA	WEBSTER COUNTY	151	111	0	40	827846.18
WEST VIRGINIA	LEWIS COUNTY	294	233	0	61	1761095.74
WEST VIRGINIA	NICHOLAS COUNTY	140	107	1	32	2869546.29
WEST VIRGINIA	PENDLETON COUNTY	74	60	0	14	404789.95
WEST VIRGINIA	HAMPSHIRE COUNTY	322	293	0	29	5220136.7
WEST VIRGINIA	WYOMING COUNTY	885	750	2	133	13282909.93
WEST VIRGINIA	MCDOWELL COUNTY	1031	806	0	225	7139750.61
WEST VIRGINIA	WOOD COUNTY	858	715	2	141	10946426.88
WEST VIRGINIA	BERKELEY COUNTY	385	351	1	33	5547689.31
WEST VIRGINIA	ROANE COUNTY	152	121	4	27	1911443.78
WEST VIRGINIA	TYLER COUNTY	61	42	2	17	305567.54
WEST VIRGINIA	UPSHUR COUNTY	369	329	0	40	2471943.34
WEST VIRGINIA	BRAXTON COUNTY	36	32	0	4	281215.05
WEST VIRGINIA	BROOKE COUNTY	588	513	1	74	6609916.21
WEST VIRGINIA	CABELL COUNTY	612	499	0	113	5678565.72
WEST VIRGINIA	DODDRIDGE COUNTY	58	46	0	12	391631.64
WEST VIRGINIA	GREENBRIER COUNTY	703	623	0	80	12642735.47
WEST VIRGINIA	HARDY COUNTY	194	166	0	28	3610587.09
WEST VIRGINIA	KANAWHA COUNTY	1755	1324	21	410	17676972.52
WEST VIRGINIA	MINGO COUNTY	1672	1472	1	199	29600576.88
WEST VIRGINIA	MONONGALIA COUNTY	364	295	0	69	2667498.16
WEST VIRGINIA	PLEASANTS COUNTY	59	51	0	8	692631.63
WEST VIRGINIA	POCAHONTAS COUNTY	726	623	0	103	15191598.2
WEST VIRGINIA	PRESTON COUNTY	106	86	0	20	1139389.7
WEST VIRGINIA	RALEIGH COUNTY	420	342	5	73	3746171.98
WEST VIRGINIA	RITCHIE COUNTY	67	57	2	8	413282.25
WEST VIRGINIA	SUMMERS COUNTY	358	335	1	22	5431704.83
WEST VIRGINIA	TUCKER COUNTY	369	311	0	58	7112107.18
WEST VIRGINIA	WETZEL COUNTY	467	389	0	78	5365853.68
WEST VIRGINIA	WIRT COUNTY	84	72	0	12	602076.87
WISCONSIN	JACKSON COUNTY	26	18	0	8	398954.34
WISCONSIN	JEFFERSON COUNTY	524	440	3	81	10544256.87
WISCONSIN	MONROE COUNTY	50	32	0	18	208206.34
WISCONSIN	WASHINGTON COUNTY	53	42	0	11	577990.41
WISCONSIN	CLARK COUNTY	31	22	0	9	363240.31
WISCONSIN	COLUMBIA COUNTY	135	98	0	37	1275817.46
WISCONSIN	CRAWFORD COUNTY	182	154	0	28	3197212.87
WISCONSIN	GRANT COUNTY	63	46	0	17	300447.23
WISCONSIN	LAFAYETTE COUNTY	61	51	0	10	532042.3
WISCONSIN	LINCOLN COUNTY	4	3	0	1	3821.6
WISCONSIN	POLK COUNTY	13	7	0	6	301806.02
WISCONSIN	ADAMS COUNTY	11	6	0	5	44288.47
WISCONSIN	DOUGLAS COUNTY	10	3	1	6	84971.8
WISCONSIN	PIERCE COUNTY	107	83	0	24	2074751.44
WISCONSIN	BROWN COUNTY	250	141	1	108	752365.12
WISCONSIN	WINNEBAGO COUNTY	154	117	0	37	3088041.83
WISCONSIN	IOWA COUNTY	22	12	0	10	214415.38
WISCONSIN	CHIPPEWA COUNTY	61	39	0	22	194697.36
WISCONSIN	MARQUETTE COUNTY	24	17	0	7	285288.77
WISCONSIN	DODGE COUNTY	64	44	0	20	587867.94
WISCONSIN	ROCK COUNTY	261	209	1	51	3959477.43
WISCONSIN	VERNON COUNTY	103	83	1	19	1317082.28
WISCONSIN	RICHLAND COUNTY	80	62	0	18	729074.78
WISCONSIN	BUFFALO COUNTY	38	33	0	5	402232.49
WISCONSIN	ONEIDA COUNTY	1	0	0	1	0
WISCONSIN	DUNN COUNTY	14	10	0	4	88192
WISCONSIN	ASHLAND COUNTY	6	3	0	3	24165.66
WISCONSIN	PORTAGE COUNTY	18	11	0	7	145938.07
WISCONSIN	WOOD COUNTY	38	26	2	10	401538.52
WISCONSIN	FOREST COUNTY	1	1	0	0	8211
WISCONSIN	FLORENCE COUNTY	1	1	0	0	4848.7
WISCONSIN	RUSK COUNTY	10	10	0	0	290057.64
WISCONSIN	BARRON COUNTY	12	8	0	4	123407.7
WISCONSIN	BAYFIELD COUNTY	6	3	0	3	2407.36
WISCONSIN	BURNETT COUNTY	25	16	0	9	119700.82
WISCONSIN	CALUMET COUNTY	29	15	0	14	57958.96
WISCONSIN	DANE COUNTY	208	139	1	68	2555189.67
WISCONSIN	DOOR COUNTY	34	22	0	12	180032.12
WISCONSIN	EAU CLAIRE COUNTY	12	6	0	6	117505.47
WISCONSIN	FOND DU LAC COUNTY	378	317	0	61	4857975.89
WISCONSIN	GREEN COUNTY	22	15	0	7	72080.61
WISCONSIN	GREEN LAKE COUNTY	58	50	0	8	430643.51
WISCONSIN	JUNEAU COUNTY	42	31	0	11	534471.65
WISCONSIN	KENOSHA COUNTY	269	194	1	74	2158869.24
WISCONSIN	KEWAUNEE COUNTY	12	7	0	5	100669.05
WISCONSIN	LA CROSSE COUNTY	167	106	0	61	806127.48
WISCONSIN	LANGLADE COUNTY	16	10	0	6	61260.79
WISCONSIN	MANITOWOC COUNTY	29	19	0	10	93700.68
WISCONSIN	MARATHON COUNTY	56	38	0	18	271237.43
WISCONSIN	MARINETTE COUNTY	11	4	0	7	10920.84
WISCONSIN	MILWAUKEE COUNTY	2074	1629	1	444	16771777.58
WISCONSIN	OCONTO COUNTY	85	66	0	19	266177.08
WISCONSIN	OUTAGAMIE COUNTY	60	40	0	20	100114.93
WISCONSIN	OZAUKEE COUNTY	285	198	1	86	2384111.94
WISCONSIN	PEPIN COUNTY	75	61	0	14	566086.87
WISCONSIN	PRICE COUNTY	3	0	0	3	0
WISCONSIN	RACINE COUNTY	132	92	0	40	1263660.21
WISCONSIN	SAUK COUNTY	117	94	1	22	3471357.69
WISCONSIN	SAWYER COUNTY	2	1	0	1	6286.99
WISCONSIN	SHAWANO COUNTY	2	2	0	0	2892.02
WISCONSIN	SHEBOYGAN COUNTY	40	23	0	17	279427.12
WISCONSIN	ST. CROIX COUNTY	44	25	0	19	461346.49
WISCONSIN	TREMPEALEAU COUNTY	86	63	0	23	537446.59
WISCONSIN	WALWORTH COUNTY	18	8	0	10	43511.75
WISCONSIN	WASHBURN COUNTY	20	15	0	5	900655.64
WISCONSIN	WAUKESHA COUNTY	330	251	0	79	4481936.73
WISCONSIN	WAUPACA COUNTY	39	26	1	12	78918.37
WISCONSIN	WAUSHARA COUNTY	6	3	0	3	3747.2
WYOMING	JOHNSON COUNTY	4	3	0	1	14954.6
WYOMING	LINCOLN COUNTY	7	5	0	2	36200.51
WYOMING	FREMONT COUNTY	11	7	0	4	12864.02
WYOMING	PARK COUNTY	18	12	0	6	310275.04
WYOMING	TETON COUNTY	19	13	0	6	32404.76
WYOMING	CAMPBELL COUNTY	21	13	1	7	36738.28
WYOMING	BIG HORN COUNTY	4	4	0	0	63979.55
WYOMING	CARBON COUNTY	34	21	0	13	117763.75
WYOMING	ALBANY COUNTY	11	2	0	9	8169.72
WYOMING	CONVERSE COUNTY	6	4	0	2	7350.78
WYOMING	GOSHEN COUNTY	7	4	0	3	14211.62
WYOMING	HOT SPRINGS COUNTY	1	0	0	1	0
WYOMING	LARAMIE COUNTY	165	107	0	58	835555.35
WYOMING	NATRONA COUNTY	50	19	0	31	95994.36
WYOMING	SHERIDAN COUNTY	47	23	0	24	77657.56
WYOMING	SUBLETTE COUNTY	7	0	0	7	0
WYOMING	SWEETWATER COUNTY	18	4	0	14	37667.62
WYOMING	UINTA COUNTY	5	1	0	4	10132.57
WYOMING	WASHAKIE COUNTY	4	0	0	4	0
WYOMING	WESTON COUNTY	1	1	0	0	1173.6
